Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
jsoup,org.jsoup.helper,W3CBuilder,tail,6,2,2
jsoup,org.jsoup.helper,W3CBuilder,copyAttributes,6,3,2
jsoup,org.jsoup.helper,W3CBuilder,updateNamespaces,19,4,1
jsoup,org.jsoup.helper,DataUtilTest,testCharset,8,1,0
jsoup,org.jsoup.helper,DataUtilTest,testQuotedCharset,7,1,0
jsoup,org.jsoup.helper,DataUtilTest,stream,3,1,1
jsoup,org.jsoup.helper,DataUtilTest,stream,9,1,2
jsoup,org.jsoup.helper,DataUtilTest,discardsSpuriousByteOrderMark,5,1,0
jsoup,org.jsoup.helper,DataUtilTest,discardsSpuriousByteOrderMarkWhenNoCharsetSet,6,1,0
jsoup,org.jsoup.helper,DataUtilTest,shouldNotThrowExceptionOnEmptyCharset,4,1,0
jsoup,org.jsoup.helper,DataUtilTest,shouldSelectFirstCharsetOnWeirdMultileCharsetsInMetaTags,3,1,0
jsoup,org.jsoup.helper,DataUtilTest,shouldCorrectCharsetForDuplicateCharsetString,3,1,0
jsoup,org.jsoup.helper,DataUtilTest,shouldReturnNullForIllegalCharsetNames,3,1,0
jsoup,org.jsoup.helper,DataUtilTest,generatesMimeBoundaries,7,1,0
jsoup,org.jsoup.helper,DataUtilTest,wrongMetaCharsetFallback,6,1,0
jsoup,org.jsoup.helper,DataUtilTest,secondMetaElementWithContentTypeContainsCharsetParameter,5,1,0
jsoup,org.jsoup.helper,DataUtilTest,firstMetaElementWithCharsetShouldBeUsedForDecoding,5,1,0
jsoup,org.jsoup.helper,DataUtilTest,supportsBOMinFiles,18,1,0
jsoup,org.jsoup.helper,DataUtilTest,supportsUTF8BOM,5,1,0
jsoup,org.jsoup.helper,DataUtilTest,supportsXmlCharsetDeclaration,6,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,throwsExceptionOnParseWithoutExecute,4,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,throwsExceptionOnBodyWithoutExecute,4,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,throwsExceptionOnBodyAsBytesWithoutExecute,4,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,caseInsensitiveHeaders,21,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,headers,11,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,sameHeadersCombineWithComma,10,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,multipleHeaders,27,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,ignoresEmptySetCookies,7,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,ignoresEmptyCookieNameAndVals,18,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,connectWithUrl,4,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,throwsOnMalformedUrl,3,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,userAgent,6,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,timeout,6,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,referrer,5,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,method,6,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,throwsOnOddData,4,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,data,12,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,cookie,5,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,inputStream,10,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,requestBody,5,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,encodeUrl,5,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,noUrlThrowsValidationError,12,1,0
jsoup,org.jsoup.helper,HttpConnectionTest,handlesHeaderEncodingOnRequest,4,1,0
jsoup,org.jsoup.helper,W3CDomTest,simpleConversion,9,1,0
jsoup,org.jsoup.helper,W3CDomTest,convertsGoogle,12,1,0
jsoup,org.jsoup.helper,W3CDomTest,convertsGoogleLocation,8,1,0
jsoup,org.jsoup.helper,W3CDomTest,namespacePreservation,46,1,0
jsoup,org.jsoup.helper,W3CDomTest,handlesInvalidAttributeNames,9,1,0
jsoup,org.jsoup.helper,W3CDomTest,treatsUndeclaredNamespaceAsLocalName,13,1,0
jsoup,org.jsoup.internal,ConstrainableInputStream,ConstrainableInputStream,8,1,3
jsoup,org.jsoup.internal,ConstrainableInputStream,wrap,3,1,3
jsoup,org.jsoup.internal,ConstrainableInputStream,read,17,5,3
jsoup,org.jsoup.internal,ConstrainableInputStream,readToByteBuffer,22,5,1
jsoup,org.jsoup.internal,ConstrainableInputStream,reset,4,1,0
jsoup,org.jsoup.internal,ConstrainableInputStream,timeout,5,1,2
jsoup,org.jsoup.internal,ConstrainableInputStream,expired,6,2,0
jsoup,org.jsoup.internal,Normalizer,lowerCase,3,1,1
jsoup,org.jsoup.internal,Normalizer,normalize,3,1,1
jsoup,org.jsoup.internal,StringUtil,join,3,1,2
jsoup,org.jsoup.internal,StringUtil,join,11,4,2
jsoup,org.jsoup.internal,StringUtil,join,3,1,2
jsoup,org.jsoup.internal,StringUtil,padding,7,4,1
jsoup,org.jsoup.internal,StringUtil,isBlank,8,4,1
jsoup,org.jsoup.internal,StringUtil,isNumeric,8,4,1
jsoup,org.jsoup.internal,StringUtil,isWhitespace,3,1,1
jsoup,org.jsoup.internal,StringUtil,isActuallyWhitespace,3,1,1
jsoup,org.jsoup.internal,StringUtil,isInvisibleChar,3,1,1
jsoup,org.jsoup.internal,StringUtil,normaliseWhitespace,5,1,1
jsoup,org.jsoup.internal,StringUtil,appendNormalisedWhitespace,19,5,3
jsoup,org.jsoup.internal,StringUtil,in,7,3,2
jsoup,org.jsoup.internal,StringUtil,inSorted,3,1,2
jsoup,org.jsoup.internal,StringUtil,resolve,7,3,2
jsoup,org.jsoup.internal,StringUtil,resolve,16,1,2
jsoup,org.jsoup.internal,StringUtil,borrowBuilder,5,1,0
jsoup,org.jsoup.internal,StringUtil,releaseBuilder,13,3,1
jsoup,org.jsoup.internal,ConstrainableInputStreamTest,remainingAfterFirstRead,22,1,0
jsoup,org.jsoup.internal,ConstrainableInputStreamTest,noLimitAfterFirstRead,19,1,0
jsoup,org.jsoup.internal,StringUtilTest,join,5,1,0
jsoup,org.jsoup.internal,StringUtilTest,padding,7,1,0
jsoup,org.jsoup.internal,StringUtilTest,paddingInACan,7,2,0
jsoup,org.jsoup.internal,StringUtilTest,isBlank,8,1,0
jsoup,org.jsoup.internal,StringUtilTest,isNumeric,9,1,0
jsoup,org.jsoup.internal,StringUtilTest,isWhitespace,10,1,0
jsoup,org.jsoup.internal,StringUtilTest,normaliseWhiteSpace,6,1,0
jsoup,org.jsoup.internal,StringUtilTest,normaliseWhiteSpaceHandlesHighSurrogates,7,1,0
jsoup,org.jsoup.internal,StringUtilTest,resolvesRelativeUrls,16,1,0
jsoup,org.jsoup.nodes,Attribute,Attribute,3,1,2
jsoup,org.jsoup.nodes,Attribute,Attribute,8,1,3
jsoup,org.jsoup.nodes,Attribute,getKey,3,1,0
jsoup,org.jsoup.nodes,Attribute,setKey,10,3,1
jsoup,org.jsoup.nodes,Attribute,getValue,3,1,0
jsoup,org.jsoup.nodes,Attribute,setValue,10,3,1
jsoup,org.jsoup.nodes,Attribute,html,10,1,0
jsoup,org.jsoup.nodes,Attribute,html,8,2,4
jsoup,org.jsoup.nodes,Attribute,html,3,1,2
jsoup,org.jsoup.nodes,Attribute,toString,3,1,0
jsoup,org.jsoup.nodes,Attribute,createFromEncoded,4,1,2
jsoup,org.jsoup.nodes,Attribute,isDataAttribute,3,1,0
jsoup,org.jsoup.nodes,Attribute,isDataAttribute,3,1,1
jsoup,org.jsoup.nodes,Attribute,shouldCollapseAttribute,3,1,1
jsoup,org.jsoup.nodes,Attribute,shouldCollapseAttribute,3,1,3
jsoup,org.jsoup.nodes,Attribute,isBooleanAttribute,3,1,0
jsoup,org.jsoup.nodes,Attribute,isBooleanAttribute,3,1,1
jsoup,org.jsoup.nodes,Attribute,equals,7,4,1
jsoup,org.jsoup.nodes,Attribute,hashCode,5,1,0
jsoup,org.jsoup.nodes,Attribute,clone,8,1,0
jsoup,org.jsoup.nodes,Attributes,checkCapacity,9,3,1
jsoup,org.jsoup.nodes,Attributes,copyOf,5,1,2
jsoup,org.jsoup.nodes,Attributes,indexOfKey,7,3,1
jsoup,org.jsoup.nodes,Attributes,indexOfKeyIgnoreCase,7,3,1
jsoup,org.jsoup.nodes,Attributes,checkNotNull,3,1,1
jsoup,org.jsoup.nodes,Attributes,get,4,1,1
jsoup,org.jsoup.nodes,Attributes,getIgnoreCase,4,1,1
jsoup,org.jsoup.nodes,Attributes,add,7,1,2
jsoup,org.jsoup.nodes,Attributes,put,6,2,2
jsoup,org.jsoup.nodes,Attributes,putIgnoreCase,8,3,2
jsoup,org.jsoup.nodes,Attributes,put,5,2,2
jsoup,org.jsoup.nodes,Attributes,put,6,1,1
jsoup,org.jsoup.nodes,Attributes,remove,11,2,1
jsoup,org.jsoup.nodes,Attributes,remove,4,2,1
jsoup,org.jsoup.nodes,Attributes,removeIgnoreCase,4,2,1
jsoup,org.jsoup.nodes,Attributes,hasKey,3,1,1
jsoup,org.jsoup.nodes,Attributes,hasKeyIgnoreCase,3,1,1
jsoup,org.jsoup.nodes,Attributes,size,3,1,0
jsoup,org.jsoup.nodes,Attributes,isEmpty,3,1,0
jsoup,org.jsoup.nodes,Attributes,addAll,7,3,1
jsoup,org.jsoup.nodes,Attributes,iterator,17,1,0
jsoup,org.jsoup.nodes,Attributes,hasNext,3,1,0
jsoup,org.jsoup.nodes,Attributes,next,5,1,0
jsoup,org.jsoup.nodes,Attributes,remove,3,1,0
jsoup,org.jsoup.nodes,Attributes,asList,8,2,0
jsoup,org.jsoup.nodes,Attributes,dataset,3,1,0
jsoup,org.jsoup.nodes,Attributes,html,10,1,0
jsoup,org.jsoup.nodes,Attributes,html,13,3,2
jsoup,org.jsoup.nodes,Attributes,toString,3,1,0
jsoup,org.jsoup.nodes,Attributes,equals,8,5,1
jsoup,org.jsoup.nodes,Attributes,hashCode,6,1,0
jsoup,org.jsoup.nodes,Attributes,clone,13,1,0
jsoup,org.jsoup.nodes,Attributes,normalize,5,2,0
jsoup,org.jsoup.nodes,Attributes,deduplicate,16,6,1
jsoup,org.jsoup.nodes,Attributes,Dataset,3,1,1
jsoup,org.jsoup.nodes,Attributes,entrySet,3,1,0
jsoup,org.jsoup.nodes,Attributes,put,6,1,2
jsoup,org.jsoup.nodes,Attributes,iterator,3,1,0
jsoup,org.jsoup.nodes,Attributes,size,6,2,0
jsoup,org.jsoup.nodes,Attributes,hasNext,7,3,0
jsoup,org.jsoup.nodes,Attributes,next,3,1,0
jsoup,org.jsoup.nodes,Attributes,remove,3,1,0
jsoup,org.jsoup.nodes,Attributes,dataKey,3,1,1
jsoup,org.jsoup.nodes,Dataset,Dataset,3,1,1
jsoup,org.jsoup.nodes,Dataset,entrySet,3,1,0
jsoup,org.jsoup.nodes,Dataset,put,6,1,2
jsoup,org.jsoup.nodes,Dataset,iterator,3,1,0
jsoup,org.jsoup.nodes,Dataset,size,6,2,0
jsoup,org.jsoup.nodes,Dataset,hasNext,7,3,0
jsoup,org.jsoup.nodes,Dataset,next,3,1,0
jsoup,org.jsoup.nodes,Dataset,remove,3,1,0
jsoup,org.jsoup.nodes,EntrySet,iterator,3,1,0
jsoup,org.jsoup.nodes,EntrySet,size,6,2,0
jsoup,org.jsoup.nodes,DatasetIterator,hasNext,7,3,0
jsoup,org.jsoup.nodes,DatasetIterator,next,3,1,0
jsoup,org.jsoup.nodes,DatasetIterator,remove,3,1,0
jsoup,org.jsoup.nodes,BooleanAttribute,BooleanAttribute,3,1,1
jsoup,org.jsoup.nodes,BooleanAttribute,isBooleanAttribute,3,1,0
jsoup,org.jsoup.nodes,CDataNode,CDataNode,3,1,1
jsoup,org.jsoup.nodes,CDataNode,nodeName,3,1,0
jsoup,org.jsoup.nodes,CDataNode,text,3,1,0
jsoup,org.jsoup.nodes,CDataNode,outerHtmlHead,3,1,3
jsoup,org.jsoup.nodes,CDataNode,outerHtmlTail,8,1,3
jsoup,org.jsoup.nodes,Comment,Comment,3,1,1
jsoup,org.jsoup.nodes,Comment,Comment,3,1,2
jsoup,org.jsoup.nodes,Comment,nodeName,3,1,0
jsoup,org.jsoup.nodes,Comment,getData,3,1,0
jsoup,org.jsoup.nodes,Comment,outerHtmlHead,4,2,3
jsoup,org.jsoup.nodes,Comment,outerHtmlTail,2,1,3
jsoup,org.jsoup.nodes,Comment,toString,3,1,0
jsoup,org.jsoup.nodes,Comment,isXmlDeclaration,4,1,0
jsoup,org.jsoup.nodes,Comment,asXmlDeclaration,11,2,0
jsoup,org.jsoup.nodes,DataNode,DataNode,3,1,1
jsoup,org.jsoup.nodes,DataNode,DataNode,3,1,2
jsoup,org.jsoup.nodes,DataNode,nodeName,3,1,0
jsoup,org.jsoup.nodes,DataNode,getWholeData,3,1,0
jsoup,org.jsoup.nodes,DataNode,setWholeData,4,1,1
jsoup,org.jsoup.nodes,DataNode,outerHtmlHead,3,1,3
jsoup,org.jsoup.nodes,DataNode,outerHtmlTail,2,1,3
jsoup,org.jsoup.nodes,DataNode,toString,3,1,0
jsoup,org.jsoup.nodes,DataNode,createFromEncoded,4,1,2
jsoup,org.jsoup.nodes,Document,Document,4,1,1
jsoup,org.jsoup.nodes,Document,createShell,9,1,1
jsoup,org.jsoup.nodes,Document,location,3,1,0
jsoup,org.jsoup.nodes,Document,head,3,1,0
jsoup,org.jsoup.nodes,Document,body,3,1,0
jsoup,org.jsoup.nodes,Document,title,4,1,0
jsoup,org.jsoup.nodes,Document,title,10,2,1
jsoup,org.jsoup.nodes,Document,createElement,3,1,1
jsoup,org.jsoup.nodes,Document,normalise,13,4,0
jsoup,org.jsoup.nodes,Document,normaliseTextNodes,15,5,1
jsoup,org.jsoup.nodes,Document,normaliseStructure,16,5,2
jsoup,org.jsoup.nodes,Document,findFirstElementByTagName,11,4,2
jsoup,org.jsoup.nodes,Document,outerHtml,3,1,0
jsoup,org.jsoup.nodes,Document,text,4,1,1
jsoup,org.jsoup.nodes,Document,nodeName,3,1,0
jsoup,org.jsoup.nodes,Document,charset,5,1,1
jsoup,org.jsoup.nodes,Document,charset,3,1,0
jsoup,org.jsoup.nodes,Document,updateMetaCharsetElement,3,1,1
jsoup,org.jsoup.nodes,Document,updateMetaCharsetElement,3,1,0
jsoup,org.jsoup.nodes,Document,clone,5,1,0
jsoup,org.jsoup.nodes,Document,ensureMetaCharsetElement,43,9,0
jsoup,org.jsoup.nodes,Document,OutputSettings,3,1,0
jsoup,org.jsoup.nodes,Document,escapeMode,3,1,0
jsoup,org.jsoup.nodes,Document,escapeMode,4,1,1
jsoup,org.jsoup.nodes,Document,charset,3,1,0
jsoup,org.jsoup.nodes,Document,charset,4,1,1
jsoup,org.jsoup.nodes,Document,charset,4,1,1
jsoup,org.jsoup.nodes,Document,prepareEncoder,6,1,0
jsoup,org.jsoup.nodes,Document,encoder,4,1,0
jsoup,org.jsoup.nodes,Document,syntax,3,1,0
jsoup,org.jsoup.nodes,Document,syntax,4,1,1
jsoup,org.jsoup.nodes,Document,prettyPrint,3,1,0
jsoup,org.jsoup.nodes,Document,prettyPrint,4,1,1
jsoup,org.jsoup.nodes,Document,outline,3,1,0
jsoup,org.jsoup.nodes,Document,outline,4,1,1
jsoup,org.jsoup.nodes,Document,indentAmount,3,1,0
jsoup,org.jsoup.nodes,Document,indentAmount,5,1,1
jsoup,org.jsoup.nodes,Document,clone,12,1,0
jsoup,org.jsoup.nodes,Document,outputSettings,3,1,0
jsoup,org.jsoup.nodes,Document,outputSettings,5,1,1
jsoup,org.jsoup.nodes,Document,quirksMode,3,1,0
jsoup,org.jsoup.nodes,Document,quirksMode,4,1,1
jsoup,org.jsoup.nodes,Document,parser,3,1,0
jsoup,org.jsoup.nodes,Document,parser,4,1,1
jsoup,org.jsoup.nodes,OutputSettings,OutputSettings,3,1,0
jsoup,org.jsoup.nodes,OutputSettings,escapeMode,3,1,0
jsoup,org.jsoup.nodes,OutputSettings,escapeMode,4,1,1
jsoup,org.jsoup.nodes,OutputSettings,charset,3,1,0
jsoup,org.jsoup.nodes,OutputSettings,charset,4,1,1
jsoup,org.jsoup.nodes,OutputSettings,charset,4,1,1
jsoup,org.jsoup.nodes,OutputSettings,prepareEncoder,6,1,0
jsoup,org.jsoup.nodes,OutputSettings,encoder,4,1,0
jsoup,org.jsoup.nodes,OutputSettings,syntax,3,1,0
jsoup,org.jsoup.nodes,OutputSettings,syntax,4,1,1
jsoup,org.jsoup.nodes,OutputSettings,prettyPrint,3,1,0
jsoup,org.jsoup.nodes,OutputSettings,prettyPrint,4,1,1
jsoup,org.jsoup.nodes,OutputSettings,outline,3,1,0
jsoup,org.jsoup.nodes,OutputSettings,outline,4,1,1
jsoup,org.jsoup.nodes,OutputSettings,indentAmount,3,1,0
jsoup,org.jsoup.nodes,OutputSettings,indentAmount,5,1,1
jsoup,org.jsoup.nodes,OutputSettings,clone,12,1,0
jsoup,org.jsoup.nodes,DocumentType,DocumentType,11,2,3
jsoup,org.jsoup.nodes,DocumentType,DocumentType,8,2,4
jsoup,org.jsoup.nodes,DocumentType,DocumentType,8,2,5
jsoup,org.jsoup.nodes,DocumentType,setPubSysKey,3,2,1
jsoup,org.jsoup.nodes,DocumentType,nodeName,3,1,0
jsoup,org.jsoup.nodes,DocumentType,outerHtmlHead,13,6,3
jsoup,org.jsoup.nodes,DocumentType,outerHtmlTail,2,1,3
jsoup,org.jsoup.nodes,DocumentType,has,3,1,1
jsoup,org.jsoup.nodes,Element,Element,3,1,1
jsoup,org.jsoup.nodes,Element,Element,8,1,3
jsoup,org.jsoup.nodes,Element,Element,3,1,2
jsoup,org.jsoup.nodes,Element,ensureChildNodes,6,2,0
jsoup,org.jsoup.nodes,Element,hasAttributes,3,1,0
jsoup,org.jsoup.nodes,Element,attributes,4,2,0
jsoup,org.jsoup.nodes,Element,baseUri,3,1,0
jsoup,org.jsoup.nodes,Element,doSetBaseUri,3,1,1
jsoup,org.jsoup.nodes,Element,childNodeSize,3,1,0
jsoup,org.jsoup.nodes,Element,nodeName,3,1,0
jsoup,org.jsoup.nodes,Element,tagName,3,1,0
jsoup,org.jsoup.nodes,Element,normalName,3,1,0
jsoup,org.jsoup.nodes,Element,tagName,5,1,1
jsoup,org.jsoup.nodes,Element,tag,3,1,0
jsoup,org.jsoup.nodes,Element,isBlock,3,1,0
jsoup,org.jsoup.nodes,Element,id,3,1,0
jsoup,org.jsoup.nodes,Element,attr,4,1,2
jsoup,org.jsoup.nodes,Element,attr,4,1,2
jsoup,org.jsoup.nodes,Element,dataset,3,1,0
jsoup,org.jsoup.nodes,Element,parent,3,1,0
jsoup,org.jsoup.nodes,Element,parents,5,1,0
jsoup,org.jsoup.nodes,Element,accumulateParents,7,2,2
jsoup,org.jsoup.nodes,Element,child,3,1,1
jsoup,org.jsoup.nodes,Element,children,3,1,0
jsoup,org.jsoup.nodes,Element,childElementsList,13,4,0
jsoup,org.jsoup.nodes,Element,nodelistChanged,4,1,0
jsoup,org.jsoup.nodes,Element,textNodes,7,3,0
jsoup,org.jsoup.nodes,Element,dataNodes,7,3,0
jsoup,org.jsoup.nodes,Element,select,3,1,1
jsoup,org.jsoup.nodes,Element,selectFirst,3,1,1
jsoup,org.jsoup.nodes,Element,is,3,1,1
jsoup,org.jsoup.nodes,Element,is,3,1,1
jsoup,org.jsoup.nodes,Element,appendChild,8,1,1
jsoup,org.jsoup.nodes,Element,appendTo,5,1,1
jsoup,org.jsoup.nodes,Element,prependChild,5,1,1
jsoup,org.jsoup.nodes,Element,insertChildren,10,2,2
jsoup,org.jsoup.nodes,Element,insertChildren,8,2,2
jsoup,org.jsoup.nodes,Element,appendElement,5,1,1
jsoup,org.jsoup.nodes,Element,prependElement,5,1,1
jsoup,org.jsoup.nodes,Element,appendText,6,1,1
jsoup,org.jsoup.nodes,Element,prependText,6,1,1
jsoup,org.jsoup.nodes,Element,append,6,1,1
jsoup,org.jsoup.nodes,Element,prepend,6,1,1
jsoup,org.jsoup.nodes,Element,before,3,1,1
jsoup,org.jsoup.nodes,Element,before,3,1,1
jsoup,org.jsoup.nodes,Element,after,3,1,1
jsoup,org.jsoup.nodes,Element,after,3,1,1
jsoup,org.jsoup.nodes,Element,empty,4,1,0
jsoup,org.jsoup.nodes,Element,wrap,3,1,1
jsoup,org.jsoup.nodes,Element,cssSelector,11,5,0
jsoup,org.jsoup.nodes,Element,siblingElements,7,4,0
jsoup,org.jsoup.nodes,Element,nextElementSibling,8,3,0
jsoup,org.jsoup.nodes,Element,nextElementSiblings,3,1,0
jsoup,org.jsoup.nodes,Element,previousElementSibling,8,3,0
jsoup,org.jsoup.nodes,Element,previousElementSiblings,3,1,0
jsoup,org.jsoup.nodes,Element,nextElementSiblings,6,2,1
jsoup,org.jsoup.nodes,Element,firstElementSibling,4,1,0
jsoup,org.jsoup.nodes,Element,elementSiblingIndex,4,2,0
jsoup,org.jsoup.nodes,Element,lastElementSibling,4,1,0
jsoup,org.jsoup.nodes,Element,indexInList,7,3,2
jsoup,org.jsoup.nodes,Element,getElementsByTag,5,1,1
jsoup,org.jsoup.nodes,Element,getElementById,6,2,1
jsoup,org.jsoup.nodes,Element,getElementsByClass,4,1,1
jsoup,org.jsoup.nodes,Element,getElementsByAttribute,5,1,1
jsoup,org.jsoup.nodes,Element,getElementsByAttributeStarting,5,1,1
jsoup,org.jsoup.nodes,Element,getElementsByAttributeValue,3,1,2
jsoup,org.jsoup.nodes,Element,getElementsByAttributeValueNot,3,1,2
jsoup,org.jsoup.nodes,Element,getElementsByAttributeValueStarting,3,1,2
jsoup,org.jsoup.nodes,Element,getElementsByAttributeValueEnding,3,1,2
jsoup,org.jsoup.nodes,Element,getElementsByAttributeValueContaining,3,1,2
jsoup,org.jsoup.nodes,Element,getElementsByAttributeValueMatching,3,1,2
jsoup,org.jsoup.nodes,Element,getElementsByAttributeValueMatching,10,1,2
jsoup,org.jsoup.nodes,Element,getElementsByIndexLessThan,3,1,1
jsoup,org.jsoup.nodes,Element,getElementsByIndexGreaterThan,3,1,1
jsoup,org.jsoup.nodes,Element,getElementsByIndexEquals,3,1,1
jsoup,org.jsoup.nodes,Element,getElementsContainingText,3,1,1
jsoup,org.jsoup.nodes,Element,getElementsContainingOwnText,3,1,1
jsoup,org.jsoup.nodes,Element,getElementsMatchingText,3,1,1
jsoup,org.jsoup.nodes,Element,getElementsMatchingText,10,1,1
jsoup,org.jsoup.nodes,Element,getElementsMatchingOwnText,3,1,1
jsoup,org.jsoup.nodes,Element,getElementsMatchingOwnText,10,1,1
jsoup,org.jsoup.nodes,Element,getAllElements,3,1,0
jsoup,org.jsoup.nodes,Element,text,23,6,0
jsoup,org.jsoup.nodes,Element,head,10,4,2
jsoup,org.jsoup.nodes,Element,tail,6,3,2
jsoup,org.jsoup.nodes,Element,wholeText,15,2,0
jsoup,org.jsoup.nodes,Element,head,6,2,2
jsoup,org.jsoup.nodes,Element,tail,2,1,2
jsoup,org.jsoup.nodes,Element,ownText,5,1,0
jsoup,org.jsoup.nodes,Element,ownText,11,4,1
jsoup,org.jsoup.nodes,Element,appendNormalisedText,5,2,2
jsoup,org.jsoup.nodes,Element,appendWhitespaceIfBr,3,2,2
jsoup,org.jsoup.nodes,Element,preserveWhitespace,13,4,1
jsoup,org.jsoup.nodes,Element,text,7,1,1
jsoup,org.jsoup.nodes,Element,hasText,13,6,0
jsoup,org.jsoup.nodes,Element,data,23,6,0
jsoup,org.jsoup.nodes,Element,className,3,1,0
jsoup,org.jsoup.nodes,Element,classNames,6,1,0
jsoup,org.jsoup.nodes,Element,classNames,10,2,1
jsoup,org.jsoup.nodes,Element,hasClass,33,9,1
jsoup,org.jsoup.nodes,Element,addClass,7,1,1
jsoup,org.jsoup.nodes,Element,removeClass,7,1,1
jsoup,org.jsoup.nodes,Element,toggleClass,8,2,1
jsoup,org.jsoup.nodes,Element,val,4,2,0
jsoup,org.jsoup.nodes,Element,val,5,2,1
jsoup,org.jsoup.nodes,Element,outerHtmlHead,17,7,3
jsoup,org.jsoup.nodes,Element,outerHtmlTail,6,3,3
jsoup,org.jsoup.nodes,Element,html,6,1,0
jsoup,org.jsoup.nodes,Element,html,5,2,1
jsoup,org.jsoup.nodes,Element,html,5,1,1
jsoup,org.jsoup.nodes,Element,clone,3,1,0
jsoup,org.jsoup.nodes,Element,shallowClone,3,1,0
jsoup,org.jsoup.nodes,Element,doClone,8,1,1
jsoup,org.jsoup.nodes,Element,clearAttributes,3,1,0
jsoup,org.jsoup.nodes,Element,removeAttr,3,1,1
jsoup,org.jsoup.nodes,Element,root,3,1,0
jsoup,org.jsoup.nodes,Element,traverse,3,1,1
jsoup,org.jsoup.nodes,Element,filter,3,1,1
jsoup,org.jsoup.nodes,Element,NodeList,4,1,2
jsoup,org.jsoup.nodes,Element,onContentsChanged,3,1,0
jsoup,org.jsoup.nodes,NodeList,NodeList,4,1,2
jsoup,org.jsoup.nodes,NodeList,onContentsChanged,3,1,0
jsoup,org.jsoup.nodes,Entities,EscapeMode,3,1,2
jsoup,org.jsoup.nodes,Entities,codepointForName,4,1,1
jsoup,org.jsoup.nodes,Entities,nameForCodepoint,7,2,1
jsoup,org.jsoup.nodes,Entities,size,3,1,0
jsoup,org.jsoup.nodes,Entities,Entities,2,1,0
jsoup,org.jsoup.nodes,Entities,isNamedEntity,3,1,1
jsoup,org.jsoup.nodes,Entities,isBaseNamedEntity,3,1,1
jsoup,org.jsoup.nodes,Entities,getCharacterByName,3,1,1
jsoup,org.jsoup.nodes,Entities,getByName,7,3,1
jsoup,org.jsoup.nodes,Entities,codepointsForName,14,3,2
jsoup,org.jsoup.nodes,Entities,escape,11,2,2
jsoup,org.jsoup.nodes,Entities,escape,3,1,1
jsoup,org.jsoup.nodes,Entities,escape,56,17,6
jsoup,org.jsoup.nodes,Entities,appendEncoded,5,2,3
jsoup,org.jsoup.nodes,Entities,unescape,3,1,1
jsoup,org.jsoup.nodes,Entities,unescape,3,1,2
jsoup,org.jsoup.nodes,Entities,canEncode,10,3,3
jsoup,org.jsoup.nodes,Entities,byName,5,3,1
jsoup,org.jsoup.nodes,Entities,load,35,4,3
jsoup,org.jsoup.nodes,FormElement,FormElement,3,1,3
jsoup,org.jsoup.nodes,FormElement,elements,3,1,0
jsoup,org.jsoup.nodes,FormElement,addElement,4,1,1
jsoup,org.jsoup.nodes,FormElement,removeChild,4,1,1
jsoup,org.jsoup.nodes,FormElement,submit,6,1,0
jsoup,org.jsoup.nodes,FormElement,formData,33,12,0
jsoup,org.jsoup.nodes,LeafNode,hasAttributes,3,1,0
jsoup,org.jsoup.nodes,LeafNode,attributes,4,1,0
jsoup,org.jsoup.nodes,LeafNode,ensureAttributes,8,3,0
jsoup,org.jsoup.nodes,LeafNode,coreValue,3,1,0
jsoup,org.jsoup.nodes,LeafNode,coreValue,3,1,1
jsoup,org.jsoup.nodes,LeafNode,attr,7,2,1
jsoup,org.jsoup.nodes,LeafNode,attr,10,2,2
jsoup,org.jsoup.nodes,LeafNode,hasAttr,4,1,1
jsoup,org.jsoup.nodes,LeafNode,removeAttr,4,1,1
jsoup,org.jsoup.nodes,LeafNode,absUrl,4,1,1
jsoup,org.jsoup.nodes,LeafNode,baseUri,3,1,0
jsoup,org.jsoup.nodes,LeafNode,doSetBaseUri,2,1,1
jsoup,org.jsoup.nodes,LeafNode,childNodeSize,3,1,0
jsoup,org.jsoup.nodes,LeafNode,ensureChildNodes,3,1,0
jsoup,org.jsoup.nodes,Node,Node,2,1,0
jsoup,org.jsoup.nodes,Node,nodeName,0,1,0
jsoup,org.jsoup.nodes,Node,hasAttributes,0,1,0
